"time","obs"
1992.02844945355,1.07
1992.02851775956,1.28
1992.02862970553,1.28
1992.02874544627,0.983
1992.02894467213,0.809
1992.02939245598,0.944
1992.02947783849,1.22
1992.02956132362,1.22
1992.02967706436,0.857
1992.029845932,0.755
1992.03107923497,0.848
1992.03119307832,1.17
1992.03130502429,1.17
1992.03144732848,0.79
1992.03161999089,0.698
1992.03423649059,0.698
1992.0343218731,1.04
1992.03443571645,1.09
1992.03444330601,1.07
1992.03457802064,0.731
1992.03477724651,0.64
1992.03645833333,0.615
1992.03654371585,0.983
1992.03676950516,0.983
1992.03699908925,0.623
1992.03927595628,0.571
1992.03930251973,0.755
1992.03938979964,0.809
1992.03959851245,0.615
1992.03964404979,0.579
1992.04183743169,0.542
1992.04186589253,0.426
1992.04194937766,0.564
1992.04212773224,0.615
1992.04223398604,0.935
1992.04232126594,0.935
1992.0424332119,0.64
1992.04260587432,0.549
1992.04482392228,0.542
1992.04488843352,0.78
1992.04491120219,0.886
1992.04502314815,0.935
1992.04519391318,0.615
1992.04522237401,0.571
1992.0470154068,0.48
1992.04752959927,0.549
1992.04758652095,0.764
1992.04767190346,0.819
1992.04780851548,0.615
1992.04787112933,0.535
1992.05029409532,0.542
1992.05034532483,0.739
1992.05043070735,0.79
1992.05051419247,0.615
1992.05054644809,0.557
1992.05062993321,0.521
1992.05464480874,0.48
1992.05532786885,0.446
1992.0553373558,0.405
1992.0553544323,0.347
1992.05541135398,0.48
1992.05567888585,0.542
1992.05578324226,0.877
1992.05589518822,0.877
1992.05598246812,0.632
1992.05615133576,0.549
1992.05871470856,0.535
1992.05876973285,0.474
1992.05919854281,0.542
1992.05925546448,0.78
1992.05931048877,0.867
1992.05945848512,0.615
1992.05950971463,0.542
1992.05976775956,0.46
1992.06284153005,0.453
1992.06349612933,0.368
1992.06408621736,0.405
1992.06443343959,0.501
1992.06577299636,0.432
1992.07433781117,0.357
1992.07439473285,0.238
1992.0744023224,0.246
1992.07445355191,0.331
1992.07459395871,0.426
1992.07514989375,0.405
1992.07755957802,0.336
1992.07756147541,0.373
1992.0779314663,0.373
1992.07795802975,0.331
1992.08111338798,0.373
1992.08467099271,0.331
1992.08885473588,0.384
1992.08911088342,0.326
1992.09352041591,0.326
1992.09355077413,0.227
1992.09357923497,0.196
1992.09360579842,0.196
1992.09363615665,0.262
1992.09371964177,0.347
1992.09386194596,0.283
1992.09407824833,0.32
1992.0941882969,0.357
1992.0965941864,0.331
1992.09736262902,0.405
1992.09807604736,0.648
1992.098244915,1.01
1992.09847449909,0.747
1992.09884259259,0.809
1992.09890141166,0.722
1992.09932642684,0.906
1992.09958447177,0.656
1992.10000948695,0.615
1992.10018214936,0.78
1992.10026753188,1.14
1992.100351017,1.14
1992.1003680935,1.07
1992.10049332119,0.665
1992.10072290528,0.579
1992.10157483303,0.571
1992.10211748634,0.648
1992.10217440801,0.848
1992.10223132969,0.848
1992.10243814511,0.615
1992.10251593807,0.542
1992.10510587432,0.564
1992.10792349727,0.48
1992.10798041894,0.549
1992.11099726776,0.474
1992.11290224651,0.542
1992.11304644809,0.579
1992.11312993321,0.857
1992.11330449302,0.615
1992.11338418336,0.542
1992.11352838494,0.501
1992.11822632058,0.508
1992.12090163934,0.521
1992.12129250152,0.615
1992.12172510625,1.13
1992.12184084699,1.13
1992.1218579235,1.07
1992.12200971463,0.665
1992.12255047055,0.665
1992.12263585307,0.772
1992.12317660899,0.877
1992.12351813904,0.731
1992.12397540984,0.731
1992.12437386157,0.925
1992.12459965088,1.1
1992.12460724044,1.07
1992.12468503339,0.739
1992.1247723133,0.648
1992.12653688525,0.615
1992.12664883121,1.04
1992.12676457195,1.04
1992.1268784153,0.689
1992.1277037796,0.925
1992.12808136005,1.52
1992.12817622951,1.52
1992.12826161202,1.19
1992.12847222222,1.17
1992.12897503036,1.64
1992.12956132362,1.64
1992.12959168185,1.79
1992.12980039466,1.79
1992.13008310565,1.33
1992.13027284457,1.4
1992.13034874013,1.72
1992.13097677596,1.55
1992.13114754098,1.31
1992.13171486035,1.26
1992.13211331208,1.4
1992.13219110504,1.65
1992.13233151184,1.65
1992.13258955677,1.22
1992.13301457195,1.17
1992.13315687614,1.5
1992.13351738009,1.5
1992.13369763206,1.15
1992.13442053734,1.07
1992.13481898907,1.49
1992.13509221311,1.49
1992.13528384942,1.1
1992.13588911658,1.07
1992.13599347298,1.38
1992.13618510929,1.4
1992.13636536126,1.33
1992.13656458713,1.04
1992.13717934123,0.973
1992.13756640862,1.07
1992.13766317547,1.35
1992.13791932301,1.35
1992.13820393139,0.983
1992.13914313904,0.935
1992.13960040984,1.09
1992.13988501821,0.973
1992.14233265027,1.01
1992.14255843959,0.915
1992.14569102914,0.877
1992.14577451427,1.2
1992.14589025501,1.26
1992.14598702186,1.07
1992.14617486339,0.755
1992.1486490589,0.828
1992.14870598057,1.03
1992.14887864299,1.15
1992.14890520644,1.07
1992.14904751063,0.714
1992.15087090164,0.739
1992.15092782332,0.698
1992.15126935337,0.739
1992.15133955677,1.07
1992.15135473588,1.15
1992.15146857924,1.15
1992.15149514268,1.07
1992.15163934426,0.698
1992.15177975106,0.656
1992.15408697632,0.706
1992.154143898,1.08
1992.15428620219,1.14
1992.15431466302,1.07
1992.15454045234,0.632
1992.15690270188,0.681
1992.15696152095,1.08
1992.15708105647,1.07
1992.1573201275,0.615
1992.15732961445,0.6
1992.15846994536,0.586
1992.1595514572,0.632
1992.15963494232,1.05
1992.15975068306,1.05
1992.15990626897,0.615
1992.1599195507,0.586
1992.16065953248,0.586
1992.160744915,0.515
1992.16225713418,0.542
1992.1623766697,0.78
1992.1624829235,1.04
1992.16256830601,0.944
1992.16270302064,0.615
1992.16273717365,0.549
1992.16390596539,0.515
1992.16393442623,0.564
1992.16786581664,0.542
1992.16789996964,0.78
1992.16791704614,0.935
1992.16800432605,0.983
1992.16816560413,0.615
1992.16823201275,0.494
1992.16988084396,0.426
1992.17013888889,0.467
1992.17075554038,0.474
1992.17443647541,0.446
1992.17486338798,0.394
1992.17534532483,0.46
1992.17537568306,0.528
1992.1754041439,0.48
1992.17620104736,0.439
1992.18028802368,0.389
1992.18032786885,0.432
1992.18080980571,0.467
1992.18084016393,0.521
1992.18101092896,0.439
1992.18303164845,0.426
1992.18308667274,0.501
1992.18325933515,0.419
1992.1892380085,0.405
1992.1892911354,0.227
1992.18929682757,0.246
1992.18932149362,0.389
1992.18952071949,0.419
1992.1912568306,0.394
1992.19151297814,0.331
1992.19153954159,0.373
1992.19191522465,0.405
1992.19193989071,0.453
1992.19269315422,0.405
1992.19398907104,0.341
1992.19965277778,0.363
1992.19967934123,0.273
1992.19976662113,0.352
1992.19999430783,0.379
1992.20002087128,0.426
1992.20067736794,0.352
1992.20164313904,0.352
1992.20235465999,0.439
1992.20238501822,0.542
1992.2026677292,0.494
1992.20321038251,0.698
1992.20488957195,0.615
1992.20571493625,0.79
1992.20619877049,1.05
1992.206566864,1
1992.20662568306,1.33
1992.20676608986,1.33
1992.20699377656,0.838
1992.20833333333,0.896
1992.20835989678,0.772
1992.20839974196,0.78
1992.2085325592,0.896
1992.20867486339,1.22
1992.20887408925,1.22
1992.2089879326,0.896
1992.20918526108,0.78
1992.21018139041,0.739
1992.2106386612,0.857
1992.21086445052,0.755
1992.21089480874,0.656
1992.21098019126,0.764
1992.21143366727,0.809
1992.21157786885,1.14
1992.21168981481,1.14
1992.21171448087,1.07
1992.21186247723,0.714
1992.21594755616,0.615
1992.21601586217,0.6
1992.2160462204,0.542
1992.21612970553,0.632
1992.21638775046,0.714
1992.21756982392,0.586
1992.22116917122,0.64
1992.22131147541,0.579
1992.22301912568,0.549
1992.22657483303,0.632
1992.22791249241,1.24
1992.22799597753,1.46
1992.22822556163,1.32
1992.22839822404,0.993
1992.22854052823,0.993
1992.22870939587,1.19
1992.22894656952,1.74
1992.22902436248,1.79
1992.22915717972,1.79
1992.22921220401,1.51
1992.22929948391,1.39
1992.23059350334,1.4
1992.23085724044,1.55
1992.2310564663,1.55
1992.23134676685,1.4
1992.23137902247,1.32
1992.23172055252,1.32
1992.23174711597,1.4
1992.23334092289,1.63
1992.23337887067,1.76
1992.23357809654,1.76
1992.23366347905,1.46
1992.23403157256,1.46
1992.23409987857,1.75
1992.23424977231,1.94
1992.23443002429,1.85
1992.23458371281,1.58
1992.23508652095,1.56
1992.23545461445,1.68
1992.23591188525,1.63
1992.23593085914,1.78
1992.23597639648,1.85
1992.23620408318,1.85
1992.23632931087,1.59
1992.23649058895,1.59
1992.23678658166,1.85
1992.23681314511,1.98
1992.23694406497,2.18
1992.23710534305,2.18
1992.23716226472,1.93
1992.23769543109,1.93
1992.23863274135,2.16
1992.23868207347,2.4
1992.23907862781,2.2
1992.23921144505,1.97
1992.23948846387,1.97
1992.23953400121,2.19
1992.23963835762,2.32
1992.23991347905,2.32
1992.23997229812,2.07
1992.24004819369,2.01
1992.24137636612,2.05
1992.24140292957,2.2
1992.24180327869,2.2
1992.24188676381,1.89
1992.24198353066,1.83
1992.24235162417,1.85
1992.24249392835,1.95
1992.24417311779,1.89
1992.24423193685,2.14
1992.24445013661,2.14
1992.24465695203,1.73
1992.24497191864,1.73
1992.24501745598,1.93
1992.24510473588,1.85
1992.24515217061,1.74
1992.24530206436,1.74
1992.24539883121,1.85
1992.24634562842,1.85
1992.24636460231,1.69
1992.24637598664,1.77
1992.24664541591,1.85
1992.24667956891,2.05
1992.24692622951,2.05
1992.24709509715,1.65
1992.24762446873,1.65
1992.24765482696,1.85
1992.24770985124,1.98
1992.24790148755,1.98
1992.24799635701,1.61
1992.24904181846,1.85
1992.24918222526,2.23
1992.24952944748,2.5
1992.24955411354,2.59
1992.24974195507,2.5
1992.2497723133,2.45
1992.25015938069,2.52
1992.25018784153,2.31
1992.25027512143,2.18
1992.25044398907,2.18
1992.25062424104,2.63
1992.2508424408,2.63
1992.25088987553,2.33
1992.25099612933,2.2
1992.25118397086,2.33
1992.25176457195,2.36
1992.25214404979,2.23
1992.25315725562,2.19
1992.25323315118,2.55
1992.25327868852,2.5
1992.25331094414,2.28
1992.25334889192,2.28
1992.25337545537,2.42
1992.25347222222,2.42
1992.25355570735,2.08
1992.25377580449,2.21
1992.25441901943,2.23
1992.25443040376,2.12
1992.25717213115,1.94
1992.25719110504,1.84
1992.25776980874,1.95
1992.25903157256,1.89
1992.25907900729,2.25
1992.25934274438,3.33
1992.25947745902,3.25
1992.26002580449,6.19
1992.26016810868,5.9
1992.2604641014,5.16
1992.26081322101,4.74
1992.26160063752,4.24
1992.26191370674,4.15
1992.26294019429,4.24
1992.26324187917,4.6
1992.26362135701,4.68
1992.2643442623,4.18
1992.26544474803,3.77
1992.26581284153,3.85
1992.2659228901,3.66
1992.26638775046,3.58
1992.27289769277,2.1
1992.27638129933,1.67
1992.28460837887,1.17
1992.28549066485,1.22
1992.29007285974,1.03
1992.29055669399,1.31
1992.29172358834,1.09
1992.29212962963,1.58
1992.29234023983,1.58
1992.29275576806,1.3
1992.29457915908,1.37
1992.29635511536,1.04
1992.29823922283,1.07
1992.29829614451,1.13
1992.29909494536,1.2
1992.29960534305,1.09
1992.30601092896,0.906
1992.30646630237,0.809
1992.30669398907,0.906
1992.30857240437,0.867
1992.30912264724,0.78
1992.30914162113,0.828
1992.31042235883,0.877
1992.31093275653,0.747
1992.31403688525,0.799
1992.31756413175,0.698
1992.31822062842,0.828
1992.3183629326,0.714
1992.31884676685,0.673
1992.32282938676,0.579
1992.32445355191,0.623
1992.32451047359,0.542
1992.32672852155,0.755
1992.33102610808,0.586
1992.33495560109,0.571
1992.33549635701,0.648
1992.33560830298,0.828
1992.33643366727,0.848
1992.33649058895,0.764
1992.33726092896,0.722
1992.3382551609,1.04
1992.33950743777,1.05
1992.34204234973,0.747
1992.34739298725,0.673
1992.35243055556,0.494
1992.35450819672,0.564
1992.35926115665,0.535
1992.36096880692,0.432
1992.36108075288,0.528
1992.36219072556,0.528
1992.36301798725,0.453
1992.36557756527,0.412
1992.36728521554,0.446
1992.36882399818,0.384
1992.36987704918,0.419
1992.37039503643,0.405
1992.37428847905,0.326
1992.37511384335,0.373
1992.37619535519,0.31
1992.38197100789,0.278
1992.38849043716,0.299
1992.3888869915,0.326
1992.38911657559,0.439
1992.38942774742,0.474
1992.39116575592,0.357
1992.39435147237,0.283
1992.39469300243,0.347
1992.39523375835,0.294
1992.39853711293,0.278
1992.3986490589,0.419
1992.3988938221,0.405
1992.40121243169,0.304
1992.40397123558,0.262
1992.40508120826,0.368
1992.40656117183,0.278
1992.40744535519,0.304
1992.41014913479,0.223
1992.41039200061,0.246
1992.41091757741,0.315
1992.41154371585,0.267
1992.41253984517,0.267
1992.41265179114,0.32
1992.41498557984,0.267
1992.41501973285,0.405
1992.41507285974,0.698
1992.41524172738,0.698
1992.41569899818,0.474
1992.41618283242,0.439
1992.41669323012,0.64
1992.41751859441,0.557
1992.41771782028,0.809
1992.41803278689,1.03
1992.41814663024,1.03
1992.41865702793,0.714
1992.41924521858,0.579
1992.42004022465,0.501
1992.42034380692,0.78
1992.42058098057,1.05
1992.42156193078,1.31
1992.42157521251,1.22
1992.42223170917,0.954
1992.42336824529,0.714
1992.42806618093,0.542
1992.42830525197,0.494
1992.42859175774,0.706
1992.42868093503,1.07
1992.42895226169,2.5
1992.42900728597,2.88
1992.42907559199,3.05
1992.42921789617,3.05
1992.42950250455,2.32
1992.42975865209,2.06
1992.43067698846,1.58
1992.43106785064,1.52
1992.43112477231,2.4
1992.4312670765,2.19
1992.43150425015,2.19
1992.43158963267,2.56
1992.43168450212,2.72
1992.43211141469,2.72
1992.43274514268,2.29
1992.4333048725,2.16
1992.43335420461,2.36
1992.4336198391,2.29
1992.43366537644,2.97
1992.4337431694,3.35
1992.43385701275,3.35
1992.43442622951,2.7
1992.43617182757,2.08
1992.43646592289,2.15
1992.43837090164,1.79
1992.4441882969,1.17
1992.4446986946,1.17
1992.44487135701,1.28
1992.4449093048,1.69
1992.44495484214,1.69
1992.44505919854,1.47
1992.44586938373,1.4
1992.4461027626,1.52
1992.44670992714,1.39
1992.44753339405,1.4
1992.44787871888,1.65
1992.44864716151,1.65
1992.44990892532,1.39
1992.45659722222,0.944
1992.45662568306,0.838
1992.45668260474,1.01
1992.45733530662,1.01
1992.45804872495,0.857
1992.46046599879,0.877
1992.46098019126,0.78
1992.46106557377,1.11
1992.46127808136,2.5
1992.46134828476,3.11
1992.46140710383,3.35
1992.46150956284,3.35
1992.46180555556,2.33
1992.46209016393,1.99
1992.46260815118,1.85
1992.46482240437,1.32
1992.46487932605,1.41
1992.46545992714,1.4
1992.46677481785,1.16
1992.47045765027,0.993
1992.47139496053,1.25
1992.47205525197,1.07
1992.47586520947,0.764
1992.4788630844,0.78
1992.47933743169,1.06
1992.47982126594,1.06
1992.48193116272,0.739
1992.48439776867,0.755
1992.48633879781,0.615
1992.48670689132,0.689
1992.49062689739,0.542
1992.49109175774,0.494
1992.49453551913,0.439
1992.49484858834,0.405
1992.49490361263,0.273
1992.4949605343,0.487
1992.49610465999,0.405
1992.49672510625,0.299
1992.49675356709,0.379
1992.49760928962,0.379
1992.49763585307,0.32
1992.49766621129,0.384
1992.49823353066,0.446
1992.49945734669,0.379
1992.49948580753,0.474
1992.50034153005,0.446
1992.50039845173,0.347
1992.50048193685,0.432
1992.50093920765,0.432
1992.50094489982,0.405
1992.5009657711,0.341
1992.50108151184,0.439
1992.50170765027,0.474
1992.50307377049,0.384
1992.50318761384,0.439
1992.50475295993,0.405
1992.50850979053,0.341
1992.50857240437,0.405
1992.5088304493,0.78
1992.50904864906,1.2
1992.50922320886,1.07
1992.50978863084,0.706
1992.51064435337,0.586
1992.51069368549,0.78
1992.51075819672,1.09
1992.51087014268,0.993
1992.51119269885,1.51
1992.51132741348,1.51
1992.51151525501,1.27
1992.51199908925,0.973
1992.51276942927,0.925
1992.51288137523,1.03
1992.51316598361,1.03
1992.51398755313,0.78
1992.51402929569,0.681
1992.51411657559,0.857
1992.51457384639,1.07
1992.51465733151,1.29
1992.51494193989,1.07
1992.51593427444,0.973
1992.51621698543,1.13
1992.51639344262,1.35
1992.51719034608,1.35
1992.51946721311,0.973
1992.51949377656,0.896
1992.51960761992,0.993
1992.52217099271,0.739
1992.52219945355,0.586
1992.5223132969,0.809
1992.52391469338,0.706
1992.52414427747,0.79
1992.52420878871,1.4
1992.52427519733,2.1
1992.5243510929,2.19
1992.5245787796,1.54
1992.52495066788,1.16
1992.52591643898,1
1992.52711369156,1.05
1992.52843047966,0.935
1992.52862970553,1.09
1992.52939814815,0.896
1992.53076426837,0.857
1992.53133538251,1.42
1992.53157635094,1.4
1992.5331284153,1.03
1992.53315497875,0.915
1992.53332764117,1.07
1992.5337260929,1.07
1992.53511877656,0.828
1992.53861945962,0.706
1992.53864981785,0.64
1992.53933287796,0.755
1992.54072556163,0.593
1992.54286202186,0.648
1992.54291704614,0.542
1992.54419778385,0.648
1992.54584851245,0.535
1992.547226017,0.542
1992.54775538859,0.648
1992.5478407711,0.557
1992.54841188525,0.487
1992.55066029144,0.521
1992.55128642987,0.419
1992.55228066181,0.439
1992.55229014876,0.405
1992.55233758349,0.283
1992.55242486339,0.46
1992.55362021858,0.46
1992.5539332878,0.394
1992.55472829387,0.419
1992.55473208865,0.405
1992.55475865209,0.341
1992.55484403461,0.419
1992.55504326047,0.487
1992.55621015483,0.419
1992.55624051305,0.78
1992.5562670765,1.16
1992.55632399818,1.27
1992.55637902247,1.09
1992.55646630237,1.09
1992.55657824833,1.86
1992.55669398907,1.99
1992.55673762902,1.85
1992.55693116272,1.32
1992.55737704918,0.915
1992.55916249241,0.615
1992.55973929872,0.535
1992.56173155738,0.501
1992.56244118094,0.432
1992.56416021554,0.46
1992.56493055556,0.368
1992.5668545082,0.412
1992.56691522465,0.405
1992.56770643594,0.336
1992.5688733303,0.373
1992.57007058288,0.373
1992.57038175471,0.32
1992.57146326655,0.347
1992.57149552216,0.246
1992.57152018822,0.188
1992.57154864906,0.246
1992.57157900729,0.326
1992.57169285064,0.352
1992.5737704918,0.294
1992.57507779296,0.341
1992.57616120219,0.234
1992.57646857924,0.246
1992.57800925926,0.326
1992.57875113843,0.246
1992.57877770188,0.181
1992.57883462356,0.294
1992.5810564663,0.288
1992.58142455981,0.234
1992.58267683667,0.278
1992.58322138737,0.246
1992.58413023679,0.208
1992.5848132969,0.223
1992.58482847602,0.169
1992.58483986035,0.148
1992.58487021858,0.169
1992.58489867942,0.204
1992.58498216454,0.246
1992.58506754706,0.304
1992.58546599879,0.219
1992.58594983303,0.288
1992.58668981481,0.231
1992.58673914693,0.246
1992.58726092896,0.494
1992.58778650577,0.405
1992.58831397996,0.336
1992.59016393443,0.262
1992.59112970553,0.262
1992.59118852459,0.331
1992.59124544627,0.331
1992.59132893139,0.278
1992.59163251366,0.262
1992.59163630844,0.384
1992.59191712204,0.412
1992.59193609593,0.78
1992.59196645416,1.56
1992.59208978446,1.61
1992.5922396782,1.13
1992.5924692623,0.79
1992.59283545841,0.615
1992.59301001822,0.542
1992.59421296296,0.405
1992.59511422283,0.326
1992.59872874924,0.227
1992.59875151791,0.169
1992.59878756831,0.127
1992.59881413175,0.169
1992.59884259259,0.257
1992.59978369763,0.283
1992.60048003947,0.246
1992.60137560716,0.211
1992.60146668185,0.246
1992.60160519126,0.32
1992.60183287796,0.227
1992.60248557984,0.294
1992.60299977231,0.227
1992.60444937766,0.223
1992.6050204918,0.273
1992.60533166363,0.227
1992.60553278689,0.227
1992.60558970856,0.262
1992.60561627201,0.246
1992.60570355191,0.208
1992.60593123862,0.188
1992.60877542502,0.188
1992.60882096236,0.246
1992.60886270492,0.32
1992.60910177596,0.405
1992.60911885246,0.439
1992.60945848512,0.467
1992.60977155434,0.467
1992.60978863084,0.405
1992.60985693685,0.223
1992.60986832119,0.246
1992.60991385853,0.373
1992.61039769277,0.373
